channel,title,duration,url,playlist_url,error,downloaded,ext,match,path
FRANCE 24,Course à la Maison Blanche : Donald Trump est-il vraiment dangereux ?,923,https://www.youtube.com/watch?v=2ymyAkpFets,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24CourselaMaisonBlancheDonaldTrumpestilvraimentdangereux,2ymyAkpFets.wav
FRANCE 24,Le débat sur la déchéance de nationalité refait surface en Allemagne,989,https://www.youtube.com/watch?v=f1NqnmwcedA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24LedbatsurladchancedenationalitrefaitsurfaceenAllemagne,f1NqnmwcedA.wav
FRANCE 24,Vente d'armes aux pays du Golfe : un pari risqué pour les Occidentaux ?,1116,https://www.youtube.com/watch?v=n0p6EV7Mqss,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24VentedarmesauxpaysduGolfeunparirisqupourlesOccidentaux,n0p6EV7Mqss.wav
FRANCE 24,États-Unis : Donald Trump est-il dangereux ?,1030,https://www.youtube.com/watch?v=rr0bS7U4Cns,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24tatsUnisDonaldTrumpestildangereux,rr0bS7U4Cns.wav
FRANCE 24,"Turquie : coup de froid avec l'UE, réchauffement avec la Russie ?",1001,https://www.youtube.com/watch?v=t-PTCNY6ijM,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24TurquiecoupdefroidaveclUErchauffementaveclaRussie,t-PTCNY6ijM.wav
FRANCE 24,États-Unis : Donald Trump dans une mauvaise passe ?,1046,https://www.youtube.com/watch?v=hwXXlu-S5N4,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24tatsUnisDonaldTrumpdansunemauvaisepasse,hwXXlu-S5N4.wav
FRANCE 24,JO-2016 : l'ombre du dopage plane sur la compétition,958,https://www.youtube.com/watch?v=-g4sZcfbnX4,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24JO2016lombredudopageplanesurlacomptition,-g4sZcfbnX4.wav
FRANCE 24,Venezuela : Nicolas Maduro est-il menacé ?,926,https://www.youtube.com/watch?v=ezQv-hqqAEY,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24VenezuelaNicolasMaduroestilmenac,ezQv-hqqAEY.wav
FRANCE 24,RDC : comment mettre fin à la crise politique ?,991,https://www.youtube.com/watch?v=0nxo1DEu2v4,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24RDCcommentmettrefinlacrisepolitique,0nxo1DEu2v4.wav
FRANCE 24,Hillary Clinton peut-elle conquérir la Maison Blanche ?  (partie 2),1578,https://www.youtube.com/watch?v=mIZC5E8_TSA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24HillaryClintonpeutelleconqurirlaMaisonBlanchepartie2,mIZC5E8_TSA.wav
FRANCE 24,Hillary Clinton peut-elle conquérir la Maison Blanche ?  (partie 1),924,https://www.youtube.com/watch?v=ngtAihWMmgw,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24HillaryClintonpeutelleconqurirlaMaisonBlanchepartie1,ngtAihWMmgw.wav
FRANCE 24,Attentat de Saint-Etienne-du-Rouvray : le renseignement a-t-il failli ? (partie 1),969,https://www.youtube.com/watch?v=en8c-GCbAtU,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24AttentatdeSaintEtienneduRouvraylerenseignementatilfaillipartie1,en8c-GCbAtU.wav
FRANCE 24,Attentat de Saint-Etienne-du-Rouvray : le renseignement a-t-il failli ? (partie 2),1586,https://www.youtube.com/watch?v=7w77Rn7g18Y,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24AttentatdeSaintEtienneduRouvraylerenseignementatilfaillipartie2,7w77Rn7g18Y.wav
FRANCE 24,Attaques en Allemagne : menace islamique et politique migratoire en toile de fond (Partie 2),1594,https://www.youtube.com/watch?v=jlZ5RFTkV-A,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24AttaquesenAllemagnemenaceislamiqueetpolitiquemigratoireentoiledefondPartie2,jlZ5RFTkV-A.wav
FRANCE 24,Attaques en Allemagne : menace islamique et politique migratoire en toile de fond (Partie 1),1067,https://www.youtube.com/watch?v=32rJtfZtKDI,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24AttaquesenAllemagnemenaceislamiqueetpolitiquemigratoireentoiledefondPartie1,32rJtfZtKDI.wav
FRANCE 24,Theresa May en France : le Brexit au plus vite ?,1595,https://www.youtube.com/watch?v=Z_tHVOLBkmY,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24TheresaMayenFranceleBrexitauplusvite,Z_tHVOLBkmY.wav
FRANCE 24,Présidentielle aux États-Unis : Trump en route vers la Maison Blanche (partie 2),1590,https://www.youtube.com/watch?v=LKQyexnOcG8,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24PrsidentielleauxtatsUnisTrumpenrouteverslaMaisonBlanchepartie2,LKQyexnOcG8.wav
FRANCE 24,Présidentielle aux États-Unis : Trump en route vers la Maison Blanche (partie 1),1068,https://www.youtube.com/watch?v=JeUbw01Y_WA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24PrsidentielleauxtatsUnisTrumpenrouteverslaMaisonBlanchepartie1,JeUbw01Y_WA.wav
FRANCE 24,État d'urgence en France : l'exception devient-elle la règle ? (partie 1),1094,https://www.youtube.com/watch?v=7kRXNaOH-Ck,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24tatdurgenceenFrancelexceptiondevientellelarglepartie1,7kRXNaOH-Ck.wav
FRANCE 24,État d'urgence en France : l'exception devient-elle la règle ? (partie 2),1605,https://www.youtube.com/watch?v=Vf5lIF1ODx4,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24tatdurgenceenFrancelexceptiondevientellelarglepartie2,Vf5lIF1ODx4.wav
FRANCE 24,France : le budget de la défense est-il à la hauteur ? (partie 2),1563,https://www.youtube.com/watch?v=2nUfr2a4QjQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24Francelebudgetdeladfenseestillahauteurpartie2,2nUfr2a4QjQ.wav
FRANCE 24,Putsch avorté en Turquie : l'État de droit menacé ? (partie 2),1452,https://www.youtube.com/watch?v=aRyCjF16Usk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24PutschavortenTurquieltatdedroitmenacpartie2,aRyCjF16Usk.wav
FRANCE 24,"Attentat de Nice, de l'émotion à la récupération (partie 1)",1000,https://www.youtube.com/watch?v=icN5fxT6xnM,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24AttentatdeNicedelmotionlarcuprationpartie1,icN5fxT6xnM.wav
FRANCE 24,France : le budget de la défense est-il  à la hauteur ? (partie 1),1008,https://www.youtube.com/watch?v=rCrYb5qNv-4,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24Francelebudgetdeladfenseestillahauteurpartie1,rCrYb5qNv-4.wav
FRANCE 24,"Royaume-Uni : Theresa May, fer de lance de l'après-Brexit (partie 2)",1203,https://www.youtube.com/watch?v=0zd11CC5XPY,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24RoyaumeUniTheresaMayferdelancedelaprsBrexitpartie2,0zd11CC5XPY.wav
FRANCE 24,"Royaume-Uni : Theresa May, fer de lance de l'après-Brexit (partie 1)",1021,https://www.youtube.com/watch?v=uZC1r1yxkVg,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24RoyaumeUniTheresaMayferdelancedelaprsBrexitpartie1,uZC1r1yxkVg.wav
FRANCE 24,États-Unis : Obama accusé de ne pas avoir assez agi contre les discriminations raciales (partie 2),1618,https://www.youtube.com/watch?v=ATrrAwv2eyk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24tatsUnisObamaaccusdenepasavoirassezagicontrelesdiscriminationsracialespartie2,ATrrAwv2eyk.wav
FRANCE 24,États-Unis : Obama accusé de ne pas avoir assez agi contre les discriminations raciales (partie 1),995,https://www.youtube.com/watch?v=HslipkF9b2s,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24tatsUnisObamaaccusdenepasavoirassezagicontrelesdiscriminationsracialespartie1,HslipkF9b2s.wav
FRANCE 24,Le Portugal remporte l'Euro : qu'a t-il manqué aux Bleus ? (partie 1),1013,https://www.youtube.com/watch?v=o0IgsiC_oYw,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24LePortugalremportelEuroquatilmanquauxBleuspartie1,o0IgsiC_oYw.wav
FRANCE 24,Le Portugal remporte l'Euro : qu'a t-il manqué aux Bleus ? (partie 2),1653,https://www.youtube.com/watch?v=nSXxvWQ7rmY,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24LePortugalremportelEuroquatilmanquauxBleuspartie2,nSXxvWQ7rmY.wav
FRANCE 24,"Hommage à Michel Rocard : La ""deuxième gauche"", un héritage largement revendiqué (partie 2)",1559,https://www.youtube.com/watch?v=Kjsxk58Av9U,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24HommageMichelRocardLadeuximegaucheunhritagelargementrevendiqupartie2,Kjsxk58Av9U.wav
FRANCE 24,"Hommage à Michel Rocard : La ""deuxième gauche"", un héritage largement revendiqué (partie 1)",1017,https://www.youtube.com/watch?v=2Yh1jnef0Hw,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24HommageMichelRocardLadeuximegaucheunhritagelargementrevendiqupartie1,2Yh1jnef0Hw.wav
FRANCE 24,Invasion de l'Irak en 2003 : Blair sévèrement mis en cause par le rapport Chilcot (partie 2),1557,https://www.youtube.com/watch?v=eIJ5pRu6nH0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24InvasiondelIraken2003BlairsvrementmisencauseparlerapportChilcotpartie2,eIJ5pRu6nH0.wav
FRANCE 24,Invasion de l'Irak en 2003 : Blair sévèrement mis en cause par le rapport Chilcot (partie 1),1001,https://www.youtube.com/watch?v=AaAZ25b1ZkQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24InvasiondelIraken2003BlairsvrementmisencauseparlerapportChilcotpartie1,AaAZ25b1ZkQ.wav
FRANCE 24,Loi travail : le gouvernement français passe une nouvelle fois en force (partie 2),1543,https://www.youtube.com/watch?v=yRUENth2dVA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24Loitravaillegouvernementfranaispasseunenouvellefoisenforcepartie2,yRUENth2dVA.wav
FRANCE 24,Loi travail : le gouvernement français passe une nouvelle fois en force (partie 1),1214,https://www.youtube.com/watch?v=-n_Rx39zwM0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24Loitravaillegouvernementfranaispasseunenouvellefoisenforcepartie1,-n_Rx39zwM0.wav
FRANCE 24,"Euro-2016 : face à l'Allemagne, les Bleus dans le vif du sujet (partie 2)",1519,https://www.youtube.com/watch?v=SjqzPXo2d40,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24Euro2016facelAllemagnelesBleusdanslevifdusujetpartie2,SjqzPXo2d40.wav
FRANCE 24,"Euro-2016 : face à l'Allemagne, les Bleus dans le vif du sujet (partie 1)",973,https://www.youtube.com/watch?v=gE6qpjbgKOA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24Euro2016facelAllemagnelesBleusdanslevifdusujetpartie1,gE6qpjbgKOA.wav
FRANCE 24,Le Royaume-Uni post-Brexit : les travaillistes et conservateurs en pleine crise (partie 2),1563,https://www.youtube.com/watch?v=S_hhS5BWBtw,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24LeRoyaumeUnipostBrexitlestravaillistesetconservateursenpleinecrisepartie2,S_hhS5BWBtw.wav
FRANCE 24,Le Royaume-Uni post-Brexit :  travaillistes et conservateurs en pleine crise (partie 1),1086,https://www.youtube.com/watch?v=PGZ3DisDe-w,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24LeRoyaumeUnipostBrexittravaillistesetconservateursenpleinecrisepartie1,PGZ3DisDe-w.wav
FRANCE 24,Sommet européen : les Vingt-Sept préparent l'après-Brexit (partie 2),1573,https://www.youtube.com/watch?v=78dyJ007pvA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24SommeteuropenlesVingtSeptprparentlaprsBrexitpartie2,78dyJ007pvA.wav
FRANCE 24,Sommet européen : les Vingt-Sept  préparent l'après-Brexit (partie 1),1101,https://www.youtube.com/watch?v=lYoGyOK9DHQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24SommeteuropenlesVingtSeptprparentlaprsBrexitpartie1,lYoGyOK9DHQ.wav
FRANCE 24,"Brexit, acte 2 : un divorce à l'amiable ?",2635,https://www.youtube.com/watch?v=9HJ_qXE_nbQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24Brexitacte2undivorcelamiable,9HJ_qXE_nbQ.wav
FRANCE 24,Brexit : à quand la suite ? (Partie 2),1451,https://www.youtube.com/watch?v=an83JbYuYW0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24BrexitquandlasuitePartie2,an83JbYuYW0.wav
FRANCE 24,Brexit : à quand la suite ? (Partie 1),888,https://www.youtube.com/watch?v=ZMiZaPUigS4,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24BrexitquandlasuitePartie1,ZMiZaPUigS4.wav
FRANCE 24,"Le Royaume-Uni quitte l'Union européenne, un pays et une Europe sous le choc",2883,https://www.youtube.com/watch?v=EK9RdJlMhkY,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24LeRoyaumeUniquittelUnioneuropenneunpaysetuneEuropesouslechoc,EK9RdJlMhkY.wav
FRANCE 24,Brexit : bye bye Britain ?  (partie 2),1549,https://www.youtube.com/watch?v=43IT9qjGSUw,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24BrexitbyebyeBritainpartie2,43IT9qjGSUw.wav
FRANCE 24,Brexit : bye bye Britain ? (partie 1),1085,https://www.youtube.com/watch?v=PiFYGa-ZEb0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24BrexitbyebyeBritainpartie1,PiFYGa-ZEb0.wav
FRANCE 24,Mobilisation contre la Loi travail : la volte-face du gouvernement (partie 2),1569,https://www.youtube.com/watch?v=_w47rmuDSDQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24MobilisationcontrelaLoitravaillavoltefacedugouvernementpartie2,_w47rmuDSDQ.wav
FRANCE 24,Mobilisation contre la Loi travail : la volte-face du gouvernement (partie 1),1102,https://www.youtube.com/watch?v=EHgT1YtXTGs,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24MobilisationcontrelaLoitravaillavoltefacedugouvernementpartie1,EHgT1YtXTGs.wav
FRANCE 24,Jean-Pierre Bemba condamné par la CPI : un exemple pour les autres chefs de guerre ? (partie 1),1153,https://www.youtube.com/watch?v=eV8s6pltugs,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24JeanPierreBembacondamnparlaCPIunexemplepourlesautreschefsdeguerrepartie1,eV8s6pltugs.wav
FRANCE 24,Jean-Pierre Bemba condamné par la CPI : un exemple pour les autres chefs de guerre ? (partie 2),1536,https://www.youtube.com/watch?v=Bo0DD_Sz2SQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24JeanPierreBembacondamnparlaCPIunexemplepourlesautreschefsdeguerrepartie2,Bo0DD_Sz2SQ.wav
FRANCE 24,Primaire à gauche : une tactique risquée pour François Hollande ? (partie 2),1307,https://www.youtube.com/watch?v=fTelBHb6nn8,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24PrimairegaucheunetactiquerisquepourFranoisHollandepartie2,fTelBHb6nn8.wav
FRANCE 24,Primaire à gauche : une tactique risquée pour François Hollande ? (partie 1),1123,https://www.youtube.com/watch?v=d7BuDRldilU,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24PrimairegaucheunetactiquerisquepourFranoisHollandepartie1,d7BuDRldilU.wav
FRANCE 24,Grèce : Tsipras va-t-il mener son pays vers encore plus d'austérité ?  (partie 2),1525,https://www.youtube.com/watch?v=ZGdiZt1NcP8,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24GrceTsiprasvatilmenersonpaysversencoreplusdaustritpartie2,ZGdiZt1NcP8.wav
FRANCE 24,Brexit : et si le Royaume-Uni quittait l'Union européenne ? (Partie 2),1553,https://www.youtube.com/watch?v=5rsikQ-JRYk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24BrexitetsileRoyaumeUniquittaitlUnioneuropennePartie2,5rsikQ-JRYk.wav
FRANCE 24,Brexit : et si le Royaume-Uni quittait l'Union européenne ? (Partie 1),1013,https://www.youtube.com/watch?v=r4laI2uV32c,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24BrexitetsileRoyaumeUniquittaitlUnioneuropennePartie1,r4laI2uV32c.wav
FRANCE 24,Loi travail contestée : un combat perdu d'avance ?,1107,https://www.youtube.com/watch?v=CyzNb2UUcp4,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24Loitravailcontesteuncombatperdudavance,CyzNb2UUcp4.wav
FRANCE 24,Loi travail contestée : un combat perdu d'avance ? (Partie 2),1453,https://www.youtube.com/watch?v=1Ss79ceF7ZQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24LoitravailcontesteuncombatperdudavancePartie2,1Ss79ceF7ZQ.wav
FRANCE 24,Attentat de Magnanville : comment faire face à la menace terroriste ? (partie 1),1113,https://www.youtube.com/watch?v=NuTCFI_swCc,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24AttentatdeMagnanvillecommentfairefacelamenaceterroristepartie1,NuTCFI_swCc.wav
FRANCE 24,Attentat de Magnanville : comment faire face à la menace terroriste ? (partie 2),1513,https://www.youtube.com/watch?v=lkweT3uRW_g,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24AttentatdeMagnanvillecommentfairefacelamenaceterroristepartie2,lkweT3uRW_g.wav
FRANCE 24,"Niger, Tchad, Nigeria, Cameroun,.. Comment contrer l'influence de Boko Haram ?  (partie 1)",978,https://www.youtube.com/watch?v=xA5mfOVaSIA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24NigerTchadNigeriaCamerounCommentcontrerlinfluencedeBokoHarampartie1,xA5mfOVaSIA.wav
FRANCE 24,"Niger, Tchad, Nigeria, Cameroun,.. Comment contrer l'influence de Boko Haram ?  (partie 2)",1534,https://www.youtube.com/watch?v=y_q1t2jk6lg,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24NigerTchadNigeriaCamerounCommentcontrerlinfluencedeBokoHarampartie2,y_q1t2jk6lg.wav
FRANCE 24,"Royaume-Uni - Union européenne : ""Je t'aime moi, non plus"" ?",1146,https://www.youtube.com/watch?v=kWAsjPviMFc,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24RoyaumeUniUnioneuropenneJetaimemoinonplus,kWAsjPviMFc.wav
FRANCE 24,Brexit : le Royaume désuni  ?,1569,https://www.youtube.com/watch?v=5VJC9RA3JOQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24BrexitleRoyaumedsuni,5VJC9RA3JOQ.wav
FRANCE 24,Présidentielle américaine : la fin du suspens dans le camp démocrate ? (partie 2),1562,https://www.youtube.com/watch?v=L2hYJy_FTFY,https://www.youtube.com/playlist?list=PLCnUnV3yCIYsLYcNDT9eqTGHQxJao9YQj,0,0,m4a,FRANCE24Prsidentielleamricainelafindususpensdanslecampdmocratepartie2,L2hYJy_FTFY.wav
